cell id,modalities,auditory,ciberial_mechanosensory_neuron,enteric_gustatory,grooming,gustatory,hygrosensory,johnstons_organ_other,mechanosensory,ocellar,olfactory,thermosensory,visual_achromatic,visual_chromatic,wind_gravity
720575941430275503,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941529171384,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941602323897,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941680364989,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941438952895,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941518239192,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941654052313,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941654054361,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941477428704,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941478813152,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941531010533,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941455945197,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941525519874,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941469283851,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941470506507,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941445707284,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941415042588,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941542315549,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941400290851,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941504034354,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941454198323,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941722396218,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941471127104,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941470889536,13,True,True,False,True,True,True,True,True,True,True,True,True,True,True
720575941476980289,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941588409924,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941505988165,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941511874124,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941448228430,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941643419218,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941448922717,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941471077984,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941564282466,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941564653154,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941625194092,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941618366079,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941477736066,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941530662531,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941527568004,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941590550156,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941485358733,13,True,True,False,True,True,True,True,True,True,True,True,True,True,True
720575941575259830,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941596602048,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941494853319,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941495492295,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941530730187,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941459656403,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941460188883,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941460420307,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941629667042,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941535000291,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941559176942,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941579208437,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941428479736,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941589176062,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941589790462,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941639800607,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941434445600,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941594509095,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941472450346,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941731538731,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941661630264,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
720575941626617657,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941586431812,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941506518853,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941498031945,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941523216203,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941480308559,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941578803025,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941426292564,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941515020122,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941541926748,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941625204588,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941403938672,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941687705462,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941660948348,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941495234432,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941546678152,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941514358675,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941613184921,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941456625567,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941554728868,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941560956840,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941452550057,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941443909546,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941430548399,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941631983557,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941688279003,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941536432099,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941430630392,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941573324795,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941623687164,14,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720575941562099712,10,True,False,False,True,True,True,True,True,False,True,True,False,True,True
720575941484288006,12,True,True,False,True,True,True,True,True,True,True,True,False,True,True
720575941392095236,13,True,True,True,True,True,True,True,True,True,True,True,False,True,True
720575941573576712,12,True,True,True,True,True,True,True,True,False,True,True,False,True,True
720575941573670921,12,True,True,True,True,True,True,True,True,False,True,True,False,True,True
720575941543962629,12,True,True,False,True,True,True,True,True,True,True,True,False,True,True
720575941461209101,12,True,True,True,True,True,True,True,True,False,True,True,False,True,True
720575941430081550,12,True,True,True,True,True,True,True,True,False,True,True,False,True,True
720575941507602448,13,True,True,True,True,True,True,True,True,True,True,True,False,True,True
720575941558960143,7,True,False,False,True,False,False,True,True,True,False,False,False,True,True
