display_name,root_id,cell_type,cell_class,cell_sub_class,super_class,super_cluster,side,neurotransmitter,body_part_sensory,body_part_effector
leg_tactile,720575941468427542,SNta20,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941426840148,SNta42,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941522116855,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941577491801,SNta38,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941594398503,SNta26,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941430390030,SNta34,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941430461710,SNta44,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941400827171,LgLG3,taste_bristle_gustatory_neuron,hind_leg_taste_bristle_gustatory_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941632281504,SNta45,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941497962313,SNta20,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941491061708,SNta37,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941502880855,SNta38,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941432374967,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941702161370,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941611297382,SNta38,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941573256955,SNta35,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941629181753,LgLG1b,taste_bristle_gustatory_neuron,front_leg_taste_bristle_gustatory_neuron,sensory,NA,left,acetylcholine,front_leg,NA
leg_tactile,720575941593905366,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941588986679,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941558985999,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941485560386,SNta40,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941624941211,SNta40,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941434259127,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941689876120,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941658129744,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941688502796,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941680129213,SNch10,taste_bristle_tactile_neuron,hind_leg_taste_bristle_tactile_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941599588649,SNch10,taste_bristle_tactile_neuron,hind_leg_taste_bristle_tactile_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941431314647,SNch10,taste_bristle_tactile_neuron,hind_leg_taste_bristle_tactile_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941517926828,SNta30,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941551567934,LgLG2,taste_bristle_gustatory_neuron,hind_leg_taste_bristle_gustatory_neuron,sensory,NA,right,glutamate,hind_leg,NA
leg_tactile,720575941663763256,SNch10,taste_bristle_tactile_neuron,hind_leg_taste_bristle_tactile_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941530313931,LgLG4,taste_bristle_gustatory_neuron,hind_leg_taste_bristle_gustatory_neuron,sensory,NA,right,glutamate,hind_leg,NA
leg_tactile,720575941512947276,LgLG2,taste_bristle_gustatory_neuron,hind_leg_taste_bristle_gustatory_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941594399271,SNta32,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941461181395,SNta20,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941541715917,SNta29,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941597735360,SNta39,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941577660249,LgLG2,taste_bristle_gustatory_neuron,hind_leg_taste_bristle_gustatory_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941556059620,SNta20,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941434583223,SNta29,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941569431284,SNta28,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941478798366,LgLG1b,taste_bristle_gustatory_neuron,front_leg_taste_bristle_gustatory_neuron,sensory,NA,left,acetylcholine,front_leg,NA
leg_tactile,720575941477607786,SNta40,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941530335435,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941602838201,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941435393439,LgLG3,taste_bristle_gustatory_neuron,front_leg_taste_bristle_gustatory_neuron,sensory,NA,left,gaba,front_leg,NA
leg_tactile,720575941435717164,SNta45,bristle_neuron,front_leg_bristle_neuron,sensory,NA,left,acetylcholine,front_leg,NA
leg_tactile,720575941476145182,SNta43,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941526116633,SNta43,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941435910583,SNta35,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,right,acetylcholine,middle_leg,NA
leg_tactile,720575941621626495,LgLG1b,taste_bristle_gustatory_neuron,front_leg_taste_bristle_gustatory_neuron,sensory,NA,left,glutamate,front_leg,NA
leg_tactile,720575941436639807,SNta30,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941581292113,SNta20,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941411694447,LgLG1b,taste_bristle_gustatory_neuron,middle_leg_taste_bristle_gustatory_neuron,sensory,NA,left,glutamate,middle_leg,NA
leg_tactile,720575941573672456,SNta39,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941619886719,LgLG2,taste_bristle_gustatory_neuron,front_leg_taste_bristle_gustatory_neuron,sensory,NA,left,acetylcholine,front_leg,NA
leg_tactile,720575941461571216,SNta44,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941537210394,SNta21,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941437067026,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
