id,supervoxel_id,cell_sub_type,super_class,cell_type,side,UMAP1,UMAP2,cluster,colours
720575941562981522,76212442992709747,DNg08_a,descending,DNg08_a,left,-18.699969421768888,-25.739872552050535,DN_06,#4D9C3C
720575941530464184,76847479676846349,AN07B049,ascending,AN07B049,left,1.6027747283928548,-34.85561237443823,AN_04,#947E6C
720575941432295639,75930968083230146,DNg02_b,descending,DNg02_b,right,-19.63470376625131,-7.187824822558348,DN_06,#4D9C3C
720575941412623215,76492543042772877,DNg12_e,descending,DNg12_e,left,28.653601516341464,21.84747829328638,DN_18,#52AE4E
720575941546216628,76212442992715385,AN08B099,ascending,AN08B099,right,0.6303855072014486,6.299845122204836,AN_08,#51B07B
720575941575655311,76357166881559486,AN08B100_T3,ascending,AN08B100,left,-1.5191866268164957,2.529262207852419,AN_02,#298ABB
720575941438547167,76071705503928321,AN10B033_T3,ascending,AN10B033,left,30.086045135115878,-12.402895547045652,AN_10,#695B52
720575941401753635,76703993342671526,DNg06,descending,DNg06,left,-20.60750306739877,-16.401886559618895,DN_06,#4D9C3C
720575941467254237,76144136369189410,AN06A112,ascending,AN06A112,right,2.58035217628409,-33.983721352709715,AN_04,#947E6C
720575941483124410,76212443059359858,AN06A092,ascending,AN06A092,right,5.670013297652498,-29.77762851823706,AN_11,#FE4545
720575941487967689,76282811803419314,AN07B072_T1,ascending,AN07B072,right,2.765220273589388,-29.668093300951902,AN_04,#947E6C
720575941548829473,76286385820759554,AN19B063,ascending,AN19B063,left,11.55304037437369,-40.59024295915503,AN_11,#FE4545
720575941439622111,76071705504214565,DNg08_a,descending,DNg08_a,right,-18.699969421768888,-25.739872552050535,DN_06,#4D9C3C
720575941466431766,76495980090189512,AN06A062,ascending,AN06A062,left,5.400827277755037,-34.39213047136206,AN_11,#FE4545
720575941480784381,76001336760123280,AN19B060,ascending,AN19B060,right,-13.871619354630216,-33.33129749406714,AN_11,#FE4545
720575941643030945,76704062195938055,DNg92_b,descending,DNg92_b,left,-20.40115655555795,-13.845101929797117,DN_06,#4D9C3C
720575941598492457,76633693384756371,DNg05_b,descending,DNg05_b,left,-21.47582925453256,-16.7563615809812,DN_12,#FBCD5A
720575941401786403,75788925125594637,DNpe004,descending,DNpe004,right,9.51713072166373,-29.133886910571043,DN_04,#947E6C
720575941569678450,76566073285779222,LN-DN2,sensory_descending,LN-DN2,right,NA,NA,NA,NA
720575941611082826,76001336827390646,DNg03,descending,DNg03,right,-18.421879898453458,-16.016665078295652,DN_03,#F7BA3C
720575941438049621,76353180547871255,DNge019,descending,DNge019,left,32.41988264427115,15.776143454419191,DN_18,#52AE4E
720575941430081550,76070743230223237,AN08B061,ascending,AN08B061,left,15.899453033065097,-12.269076920641844,AN_08,#51B07B
720575941612340909,76001336826733709,DNge085,descending,DNge085,left,10.599387038802401,-31.546206093920652,DN_11,#FE4545
720575941459926342,75934060929173761,AN07B056,ascending,AN07B056,left,4.049811233138338,-39.721582986010496,AN_04,#947E6C
720575941489802697,77059135799418002,AN10B031,ascending,AN10B031,left,-26.40393746986459,3.9519080151186543,AN_16,#F36237
720575941440899023,76774362153467115,DNg06,descending,DNg06,left,-20.60750306739877,-16.401886559618895,DN_06,#4D9C3C
720575941554354259,76562774280933608,DNg12_e,descending,DNg12_e,left,28.653601516341464,21.84747829328638,DN_18,#52AE4E
720575941569338106,75440311287233425,SApp04,sensory_ascending,SApp04,right,NA,NA,NA,NA
720575941587856951,76562981110718187,DNg02_f,descending,DNg02_f,left,-20.269101272965177,-8.845269776476805,DN_06,#4D9C3C
720575941514944761,76005322959109282,AN10B049_T3,ascending,AN10B049,right,32.23882185325552,2.8091122139559346,AN_16,#F36237
